mpnn,bb,seq,count,B1,B2,B3
v8,94,0,0,0,0,0
v8,94,1,0,0,0,0
v8,94,2,0,0,0,0
v8,94,3,0,0,0,0
v8,94,4,0,0,0,0
v8,94,5,0,0,0,0
v8,94,6,1,1,0,0
v8,94,7,1,1,0,0
v8,94,8,0,0,0,0
v8,94,9,0,0,0,0
v8,95,0,4,2,0,2
v8,95,1,1,1,0,0
v8,95,2,4,2,2,0
v8,95,3,1,1,0,0
v8,95,4,0,0,0,0
v8,95,5,1,1,0,0
v8,95,6,2,1,0,1
v8,95,7,1,0,1,0
v8,95,8,0,0,0,0
v8,95,9,0,0,0,0
v8,96,0,0,0,0,0
v8,96,1,0,0,0,0
v8,96,2,0,0,0,0
v8,96,3,0,0,0,0
v8,96,4,0,0,0,0
v8,96,5,0,0,0,0
v8,96,6,4,3,1,0
v8,96,7,0,0,0,0
v8,96,8,2,0,2,0
v8,96,9,1,1,0,0
v8,97,0,0,0,0,0
v8,97,1,0,0,0,0
v8,97,2,0,0,0,0
v8,97,3,0,0,0,0
v8,97,4,0,0,0,0
v8,97,5,1,0,1,0
v8,97,6,0,0,0,0
v8,97,7,1,1,0,0
v8,97,8,1,1,0,0
v8,97,9,0,0,0,0
v8,98,0,5,3,2,0
v8,98,1,1,1,0,0
v8,98,2,1,1,0,0
v8,98,3,0,0,0,0
v8,98,4,0,0,0,0
v8,98,5,1,0,1,0
v8,98,6,3,1,1,1
v8,98,7,0,0,0,0
v8,98,8,0,0,0,0
v8,98,9,5,4,1,0
v8,99,0,1,1,0,0
v8,99,1,2,2,0,0
v8,99,2,1,1,0,0
v8,99,3,1,1,0,0
v8,99,4,1,1,0,0
v8,99,5,1,1,0,0
v8,99,6,1,1,0,0
v8,99,7,2,1,1,0
v8,99,8,0,0,0,0
v8,99,9,1,1,0,0
v8,100,0,0,0,0,0
v8,100,1,0,0,0,0
v8,100,2,0,0,0,0
v8,100,3,3,2,1,0
v8,100,4,0,0,0,0
v8,100,5,0,0,0,0
v8,100,6,0,0,0,0
v8,100,7,1,1,0,0
v8,100,8,0,0,0,0
v8,100,9,0,0,0,0
v8,101,0,0,0,0,0
v8,101,1,4,3,1,0
v8,101,2,1,1,0,0
v8,101,3,1,1,0,0
v8,101,4,1,0,1,0
v8,101,5,0,0,0,0
v8,101,6,0,0,0,0
v8,101,7,1,1,0,0
v8,101,8,1,1,0,0
v8,101,9,2,1,1,0
v8,102,0,0,0,0,0
v8,102,1,0,0,0,0
v8,102,2,0,0,0,0
v8,102,3,1,0,0,1
v8,102,4,0,0,0,0
v8,102,5,3,2,1,0
v8,102,6,2,2,0,0
v8,102,7,2,0,2,0
v8,102,8,1,1,0,0
v8,102,9,1,1,0,0
v8,103,0,0,0,0,0
v8,103,1,4,3,1,0
v8,103,2,1,1,0,0
v8,103,3,1,1,0,0
v8,103,4,4,3,1,0
v8,103,5,0,0,0,0
v8,103,6,5,3,2,0
v8,103,7,0,0,0,0
v8,103,8,2,1,1,0
v8,103,9,0,0,0,0
v8,104,0,0,0,0,0
v8,104,1,1,1,0,0
v8,104,2,1,1,0,0
v8,104,3,0,0,0,0
v8,104,4,0,0,0,0
v8,104,5,0,0,0,0
v8,104,6,0,0,0,0
v8,104,7,0,0,0,0
v8,104,8,1,1,0,0
v8,104,9,0,0,0,0
v8,105,0,1,1,0,0
v8,105,1,0,0,0,0
v8,105,2,0,0,0,0
v8,105,3,1,1,0,0
v8,105,4,0,0,0,0
v8,105,5,1,1,0,0
v8,105,6,0,0,0,0
v8,105,7,0,0,0,0
v8,105,8,1,0,1,0
v8,105,9,2,1,0,1
v8,106,0,2,2,0,0
v8,106,1,0,0,0,0
v8,106,2,0,0,0,0
v8,106,3,1,1,0,0
v8,106,4,0,0,0,0
v8,106,5,0,0,0,0
v8,106,6,0,0,0,0
v8,106,7,0,0,0,0
v8,106,8,0,0,0,0
v8,106,9,1,1,0,0
v8,107,0,2,2,0,0
v8,107,1,3,2,1,0
v8,107,2,1,0,1,0
v8,107,3,2,2,0,0
v8,107,4,1,1,0,0
v8,107,5,0,0,0,0
v8,107,6,2,2,0,0
v8,107,7,1,0,0,1
v8,107,8,3,2,1,0
v8,107,9,2,0,2,0
v8,108,0,0,0,0,0
v8,108,1,0,0,0,0
v8,108,2,0,0,0,0
v8,108,3,0,0,0,0
v8,108,4,1,1,0,0
v8,108,5,0,0,0,0
v8,108,6,0,0,0,0
v8,108,7,1,0,0,1
v8,108,8,2,1,1,0
v8,108,9,0,0,0,0
v8,109,0,1,0,0,1
v8,109,1,0,0,0,0
v8,109,2,1,1,0,0
v8,109,3,1,1,0,0
v8,109,4,2,2,0,0
v8,109,5,0,0,0,0
v8,109,6,1,1,0,0
v8,109,7,0,0,0,0
v8,109,8,0,0,0,0
v8,109,9,0,0,0,0
v8,110,0,0,0,0,0
v8,110,1,1,1,0,0
v8,110,2,0,0,0,0
v8,110,3,0,0,0,0
v8,110,4,0,0,0,0
v8,110,5,1,1,0,0
v8,110,6,0,0,0,0
v8,110,7,0,0,0,0
v8,110,8,0,0,0,0
v8,110,9,0,0,0,0
v8,111,0,2,0,2,0
v8,111,1,2,1,1,0
v8,111,2,0,0,0,0
v8,111,3,1,0,1,0
v8,111,4,3,1,2,0
v8,111,5,3,1,2,0
v8,111,6,1,1,0,0
v8,111,7,0,0,0,0
v8,111,8,2,1,1,0
v8,111,9,4,2,2,0
v8,112,0,1,1,0,0
v8,112,1,2,1,1,0
v8,112,2,0,0,0,0
v8,112,3,2,1,1,0
v8,112,4,1,0,0,1
v8,112,5,1,0,1,0
v8,112,6,2,0,0,2
v8,112,7,1,1,0,0
v8,112,8,5,3,2,0
v8,112,9,0,0,0,0
v8,113,0,0,0,0,0
v8,113,1,1,0,0,1
v8,113,2,0,0,0,0
v8,113,3,1,1,0,0
v8,113,4,1,0,1,0
v8,113,5,1,1,0,0
v8,113,6,5,3,2,0
v8,113,7,1,1,0,0
v8,113,8,4,3,1,0
v8,113,9,3,3,0,0
v8,114,0,2,1,1,0
v8,114,1,1,0,1,0
v8,114,2,2,0,2,0
v8,114,3,1,1,0,0
v8,114,4,2,0,0,2
v8,114,5,2,1,0,1
v8,114,6,0,0,0,0
v8,114,7,0,0,0,0
v8,114,8,3,2,0,1
v8,114,9,0,0,0,0
v8,115,0,2,1,1,0
v8,115,1,0,0,0,0
v8,115,2,2,1,1,0
v8,115,3,3,1,1,1
v8,115,4,0,0,0,0
v8,115,5,0,0,0,0
v8,115,6,6,4,2,0
v8,115,7,3,2,0,1
v8,115,8,0,0,0,0
v8,115,9,4,3,1,0
v8,116,0,0,0,0,0
v8,116,1,0,0,0,0
v8,116,2,0,0,0,0
v8,116,3,1,1,0,0
v8,116,4,0,0,0,0
v8,116,5,0,0,0,0
v8,116,6,0,0,0,0
v8,116,7,1,1,0,0
v8,116,8,0,0,0,0
v8,116,9,2,1,1,0
v8,117,0,1,1,0,0
v8,117,1,1,0,0,1
v8,117,2,1,0,0,1
v8,117,3,1,1,0,0
v8,117,4,1,0,1,0
v8,117,5,1,1,0,0
v8,117,6,0,0,0,0
v8,117,7,1,1,0,0
v8,117,8,0,0,0,0
v8,117,9,1,0,0,1
v8,118,0,1,1,0,0
v8,118,1,1,0,1,0
v8,118,2,1,1,0,0
v8,118,3,1,0,1,0
v8,118,4,1,0,1,0
v8,118,5,0,0,0,0
v8,118,6,0,0,0,0
v8,118,7,0,0,0,0
v8,118,8,2,2,0,0
v8,118,9,0,0,0,0
v8,119,0,2,2,0,0
v8,119,1,0,0,0,0
v8,119,2,1,1,0,0
v8,119,3,1,1,0,0
v8,119,4,0,0,0,0
v8,119,5,1,1,0,0
v8,119,6,0,0,0,0
v8,119,7,1,1,0,0
v8,119,8,2,2,0,0
v8,119,9,0,0,0,0
v8,120,0,3,3,0,0
v8,120,1,2,2,0,0
v8,120,2,1,1,0,0
v8,120,3,1,0,1,0
v8,120,4,1,0,1,0
v8,120,5,4,3,0,1
v8,120,6,5,3,2,0
v8,120,7,1,0,0,1
v8,120,8,0,0,0,0
v8,120,9,1,1,0,0
v8,121,0,0,0,0,0
v8,121,1,0,0,0,0
v8,121,2,1,0,1,0
v8,121,3,0,0,0,0
v8,121,4,3,2,1,0
v8,121,5,0,0,0,0
v8,121,6,2,2,0,0
v8,121,7,0,0,0,0
v8,121,8,1,0,0,1
v8,121,9,0,0,0,0
v8,122,0,1,0,1,0
v8,122,1,4,3,1,0
v8,122,2,0,0,0,0
v8,122,3,3,2,1,0
v8,122,4,0,0,0,0
v8,122,5,0,0,0,0
v8,122,6,0,0,0,0
v8,122,7,0,0,0,0
v8,122,8,1,1,0,0
v8,122,9,3,2,1,0
v8,123,0,0,0,0,0
v8,123,1,4,2,2,0
v8,123,2,1,0,0,1
v8,123,3,3,1,2,0
v8,123,4,3,2,1,0
v8,123,5,1,1,0,0
v8,123,6,0,0,0,0
v8,123,7,1,1,0,0
v8,123,8,2,0,2,0
v8,123,9,1,1,0,0
v8,124,0,2,1,0,1
v8,124,1,0,0,0,0
v8,124,2,3,3,0,0
v8,124,3,0,0,0,0
v8,124,4,0,0,0,0
v8,124,5,1,0,1,0
v8,124,6,0,0,0,0
v8,124,7,1,1,0,0
v8,124,8,3,3,0,0
v8,124,9,1,0,1,0
v8,125,0,2,1,0,1
v8,125,1,1,1,0,0
v8,125,2,0,0,0,0
v8,125,3,2,0,2,0
v8,125,4,0,0,0,0
v8,125,5,1,1,0,0
v8,125,6,2,1,0,1
v8,125,7,0,0,0,0
v8,125,8,1,0,0,1
v8,125,9,1,1,0,0
v8,126,0,2,1,0,1
v8,126,1,1,1,0,0
v8,126,2,2,1,1,0
v8,126,3,1,1,0,0
v8,126,4,1,0,0,1
v8,126,5,2,1,0,1
v8,126,6,0,0,0,0
v8,126,7,1,1,0,0
v8,126,8,3,2,0,1
v8,126,9,0,0,0,0
v8,127,0,0,0,0,0
v8,127,1,2,1,1,0
v8,127,2,1,1,0,0
v8,127,3,0,0,0,0
v8,127,4,0,0,0,0
v8,127,5,1,1,0,0
v8,127,6,1,0,1,0
v8,127,7,0,0,0,0
v8,127,8,0,0,0,0
v8,127,9,0,0,0,0
v8,128,0,2,1,1,0
v8,128,1,1,1,0,0
v8,128,2,0,0,0,0
v8,128,3,0,0,0,0
v8,128,4,0,0,0,0
v8,128,5,0,0,0,0
v8,128,6,0,0,0,0
v8,128,7,0,0,0,0
v8,128,8,0,0,0,0
v8,128,9,0,0,0,0
v8,129,0,2,1,1,0
v8,129,1,4,3,1,0
v8,129,2,4,3,1,0
v8,129,3,0,0,0,0
v8,129,4,4,3,1,0
v8,129,5,3,2,1,0
v8,129,6,3,2,1,0
v8,129,7,2,1,1,0
v8,129,8,0,0,0,0
v8,129,9,2,1,1,0
v8,130,0,2,1,0,1
v8,130,1,2,1,1,0
v8,130,2,0,0,0,0
v8,130,3,0,0,0,0
v8,130,4,0,0,0,0
v8,130,5,3,1,2,0
v8,130,6,4,2,2,0
v8,130,7,0,0,0,0
v8,130,8,0,0,0,0
v8,130,9,0,0,0,0
v8,131,0,0,0,0,0
v8,131,1,2,2,0,0
v8,131,2,1,0,1,0
v8,131,3,0,0,0,0
v8,131,4,0,0,0,0
v8,131,5,2,2,0,0
v8,131,6,0,0,0,0
v8,131,7,0,0,0,0
v8,131,8,0,0,0,0
v8,131,9,0,0,0,0
v8,132,0,1,1,0,0
v8,132,1,0,0,0,0
v8,132,2,2,0,1,1
v8,132,3,2,2,0,0
v8,132,4,2,1,0,1
v8,132,5,2,1,1,0
v8,132,6,0,0,0,0
v8,132,7,1,1,0,0
v8,132,8,0,0,0,0
v8,132,9,6,4,2,0
v8,133,0,1,1,0,0
v8,133,1,0,0,0,0
v8,133,2,0,0,0,0
v8,133,3,0,0,0,0
v8,133,4,1,1,0,0
v8,133,5,1,1,0,0
v8,133,6,0,0,0,0
v8,133,7,2,2,0,0
v8,133,8,4,3,0,1
v8,133,9,1,1,0,0
v8,134,0,3,2,1,0
v8,134,1,4,2,2,0
v8,134,2,4,3,1,0
v8,134,3,4,2,2,0
v8,134,4,2,1,1,0
v8,134,5,3,2,1,0
v8,134,6,3,2,1,0
v8,134,7,5,4,1,0
v8,134,8,4,3,1,0
v8,134,9,1,0,0,1
v8,135,0,0,0,0,0
v8,135,1,1,1,0,0
v8,135,2,1,0,0,1
v8,135,3,1,1,0,0
v8,135,4,0,0,0,0
v8,135,5,3,1,0,2
v8,135,6,0,0,0,0
v8,135,7,0,0,0,0
v8,135,8,1,1,0,0
v8,135,9,1,1,0,0
v8,136,0,0,0,0,0
v8,136,1,0,0,0,0
v8,136,2,0,0,0,0
v8,136,3,2,2,0,0
v8,136,4,0,0,0,0
v8,136,5,1,1,0,0
v8,136,6,0,0,0,0
v8,136,7,0,0,0,0
v8,136,8,1,0,1,0
v8,136,9,4,3,1,0
v8,137,0,0,0,0,0
v8,137,1,0,0,0,0
v8,137,2,2,2,0,0
v8,137,3,0,0,0,0
v8,137,4,0,0,0,0
v8,137,5,0,0,0,0
v8,137,6,0,0,0,0
v8,137,7,0,0,0,0
v8,137,8,0,0,0,0
v8,137,9,0,0,0,0
v8,138,0,0,0,0,0
v8,138,1,2,2,0,0
v8,138,2,2,0,2,0
v8,138,3,3,1,2,0
v8,138,4,3,1,0,2
v8,138,5,3,2,0,1
v8,138,6,5,3,0,2
v8,138,7,5,3,0,2
v8,138,8,1,1,0,0
v8,138,9,4,3,0,1
v8,139,0,2,2,0,0
v8,139,1,0,0,0,0
v8,139,2,2,1,0,1
v8,139,3,0,0,0,0
v8,139,4,0,0,0,0
v8,139,5,3,2,1,0
v8,139,6,2,1,1,0
v8,139,7,1,0,0,1
v8,139,8,2,0,2,0
v8,139,9,3,2,1,0
v8,140,0,3,2,1,0
v8,140,1,0,0,0,0
v8,140,2,1,0,1,0
v8,140,3,4,3,1,0
v8,140,4,3,2,1,0
v8,140,5,0,0,0,0
v8,140,6,5,3,2,0
v8,140,7,1,0,1,0
v8,140,8,5,4,1,0
v8,140,9,4,3,1,0
v8,141,0,1,1,0,0
v8,141,1,0,0,0,0
v8,141,2,1,0,0,1
v8,141,3,1,1,0,0
v8,141,4,1,0,0,1
v8,141,5,3,2,0,1
v8,141,6,1,0,1,0
v8,141,7,2,2,0,0
v8,141,8,0,0,0,0
v8,141,9,1,0,1,0
v8,142,0,0,0,0,0
v8,142,1,2,1,1,0
v8,142,2,0,0,0,0
v8,142,3,0,0,0,0
v8,142,4,2,1,1,0
v8,142,5,0,0,0,0
v8,142,6,2,0,2,0
v8,142,7,1,0,0,1
v8,142,8,2,2,0,0
v8,142,9,3,1,0,2
v8,143,0,0,0,0,0
v8,143,1,0,0,0,0
v8,143,2,0,0,0,0
v8,143,3,0,0,0,0
v8,143,4,0,0,0,0
v8,143,5,0,0,0,0
v8,143,6,0,0,0,0
v8,143,7,0,0,0,0
v8,143,8,0,0,0,0
v8,143,9,0,0,0,0
v8,144,0,2,1,0,1
v8,144,1,2,2,0,0
v8,144,2,2,2,0,0
v8,144,3,1,0,0,1
v8,144,4,1,0,1,0
v8,144,5,2,1,0,1
v8,144,6,5,4,1,0
v8,144,7,4,3,0,1
v8,144,8,3,2,0,1
v8,144,9,1,0,0,1
v8,145,0,3,2,1,0
v8,145,1,0,0,0,0
v8,145,2,4,3,1,0
v8,145,3,0,0,0,0
v8,145,4,5,3,2,0
v8,145,5,1,1,0,0
v8,145,6,1,1,0,0
v8,145,7,4,3,1,0
v8,145,8,3,2,1,0
v8,145,9,0,0,0,0
v8,146,0,0,0,0,0
v8,146,1,0,0,0,0
v8,146,2,4,2,2,0
v8,146,3,0,0,0,0
v8,146,4,0,0,0,0
v8,146,5,2,1,1,0
v8,146,6,0,0,0,0
v8,146,7,0,0,0,0
v8,146,8,1,1,0,0
v8,146,9,2,1,1,0
v8,147,0,0,0,0,0
v8,147,1,0,0,0,0
v8,147,2,3,1,2,0
v8,147,3,1,0,0,1
v8,147,4,0,0,0,0
v8,147,5,0,0,0,0
v8,147,6,1,1,0,0
v8,147,7,1,0,1,0
v8,147,8,4,2,2,0
v8,147,9,0,0,0,0
v8,148,0,0,0,0,0
v8,148,1,0,0,0,0
v8,148,2,4,2,1,1
v8,148,3,1,1,0,0
v8,148,4,2,1,1,0
v8,148,5,2,2,0,0
v8,148,6,0,0,0,0
v8,148,7,1,1,0,0
v8,148,8,0,0,0,0
v8,148,9,0,0,0,0
v8,149,0,1,0,1,0
v8,149,1,0,0,0,0
v8,149,2,1,1,0,0
v8,149,3,3,3,0,0
v8,149,4,1,0,1,0
v8,149,5,1,1,0,0
v8,149,6,1,1,0,0
v8,149,7,0,0,0,0
v8,149,8,2,1,1,0
v8,149,9,1,0,1,0
v8,150,0,3,2,1,0
v8,150,1,1,0,1,0
v8,150,2,3,1,2,0
v8,150,3,2,2,0,0
v8,150,4,4,3,1,0
v8,150,5,1,0,0,1
v8,150,6,4,3,1,0
v8,150,7,0,0,0,0
v8,150,8,0,0,0,0
v8,150,9,1,0,1,0
v8,151,0,1,0,1,0
v8,151,1,0,0,0,0
v8,151,2,1,1,0,0
v8,151,3,1,0,0,1
v8,151,4,0,0,0,0
v8,151,5,4,3,1,0
v8,151,6,1,0,0,1
v8,151,7,0,0,0,0
v8,151,8,0,0,0,0
v8,151,9,0,0,0,0
v8,152,0,0,0,0,0
v8,152,1,4,1,3,0
v8,152,2,2,0,1,1
v8,152,3,5,3,2,0
v8,152,4,1,0,0,1
v8,152,5,0,0,0,0
v8,152,6,2,1,1,0
v8,152,7,5,2,2,1
v8,152,8,4,2,0,2
v8,152,9,4,1,2,1
v8,153,0,4,2,2,0
v8,153,1,1,0,0,1
v8,153,2,6,4,2,0
v8,153,3,3,2,1,0
v8,153,4,3,2,1,0
v8,153,5,4,3,1,0
v8,153,6,2,2,0,0
v8,153,7,2,2,0,0
v8,153,8,3,2,1,0
v8,153,9,0,0,0,0
v8,154,0,2,0,1,1
v8,154,1,0,0,0,0
v8,154,2,2,1,1,0
v8,154,3,1,0,0,1
v8,154,4,0,0,0,0
v8,154,5,0,0,0,0
v8,154,6,1,1,0,0
v8,154,7,1,1,0,0
v8,154,8,1,1,0,0
v8,154,9,0,0,0,0
v8,155,0,3,2,1,0
v8,155,1,1,1,0,0
v8,155,2,4,2,2,0
v8,155,3,4,2,2,0
v8,155,4,0,0,0,0
v8,155,5,0,0,0,0
v8,155,6,2,1,1,0
v8,155,7,3,1,2,0
v8,155,8,4,3,1,0
v8,155,9,4,3,1,0
v8,156,0,1,1,0,0
v8,156,1,4,2,2,0
v8,156,2,0,0,0,0
v8,156,3,1,1,0,0
v8,156,4,5,3,2,0
v8,156,5,0,0,0,0
v8,156,6,4,2,1,1
v8,156,7,4,2,2,0
v8,156,8,0,0,0,0
v8,156,9,0,0,0,0
v8,157,0,0,0,0,0
v8,157,1,1,1,0,0
v8,157,2,3,2,1,0
v8,157,3,4,2,2,0
v8,157,4,2,1,1,0
v8,157,5,2,0,0,2
v8,157,6,0,0,0,0
v8,157,7,2,1,0,1
v8,157,8,0,0,0,0
v8,157,9,1,1,0,0
v8,158,0,2,1,1,0
v8,158,1,4,3,1,0
v8,158,2,0,0,0,0
v8,158,3,0,0,0,0
v8,158,4,0,0,0,0
v8,158,5,2,0,2,0
v8,158,6,0,0,0,0
v8,158,7,1,1,0,0
v8,158,8,0,0,0,0
v8,158,9,1,1,0,0
v8,159,0,1,1,0,0
v8,159,1,0,0,0,0
v8,159,2,0,0,0,0
v8,159,3,0,0,0,0
v8,159,4,0,0,0,0
v8,159,5,0,0,0,0
v8,159,6,2,1,0,1
v8,159,7,0,0,0,0
v8,159,8,0,0,0,0
v8,159,9,0,0,0,0
v8,160,0,2,2,0,0
v8,160,1,0,0,0,0
v8,160,2,2,1,1,0
v8,160,3,0,0,0,0
v8,160,4,0,0,0,0
v8,160,5,0,0,0,0
v8,160,6,1,1,0,0
v8,160,7,1,1,0,0
v8,160,8,3,2,1,0
v8,160,9,1,1,0,0
v8,161,0,4,3,1,0
v8,161,1,1,1,0,0
v8,161,2,3,2,1,0
v8,161,3,2,2,0,0
v8,161,4,1,1,0,0
v8,161,5,2,1,1,0
v8,161,6,2,2,0,0
v8,161,7,0,0,0,0
v8,161,8,1,0,1,0
v8,161,9,3,1,2,0
v8,162,0,1,1,0,0
v8,162,1,1,1,0,0
v8,162,2,0,0,0,0
v8,162,3,1,1,0,0
v8,162,4,0,0,0,0
v8,162,5,1,1,0,0
v8,162,6,1,1,0,0
v8,162,7,1,1,0,0
v8,162,8,1,1,0,0
v8,162,9,2,2,0,0
v8,163,0,1,0,0,1
v8,163,1,3,2,1,0
v8,163,2,0,0,0,0
v8,163,3,0,0,0,0
v8,163,4,1,1,0,0
v8,163,5,0,0,0,0
v8,163,6,1,0,1,0
v8,163,7,0,0,0,0
v8,163,8,5,3,2,0
v8,163,9,1,1,0,0
v8,164,0,0,0,0,0
v8,164,1,2,2,0,0
v8,164,2,0,0,0,0
v8,164,3,2,1,0,1
v8,164,4,0,0,0,0
v8,164,5,1,1,0,0
v8,164,6,0,0,0,0
v8,164,7,0,0,0,0
v8,164,8,5,3,2,0
v8,164,9,1,0,0,1
v8,165,0,0,0,0,0
v8,165,1,3,2,0,1
v8,165,2,0,0,0,0
v8,165,3,0,0,0,0
v8,165,4,2,1,1,0
v8,165,5,1,1,0,0
v8,165,6,0,0,0,0
v8,165,7,0,0,0,0
v8,165,8,1,1,0,0
v8,165,9,2,1,0,1
v8,166,0,0,0,0,0
v8,166,1,5,3,2,0
v8,166,2,5,3,2,0
v8,166,3,5,3,2,0
v8,166,4,0,0,0,0
v8,166,5,5,3,2,0
v8,166,6,4,3,1,0
v8,166,7,4,2,2,0
v8,166,8,1,0,1,0
v8,166,9,6,4,2,0
v8,167,0,0,0,0,0
v8,167,1,1,0,1,0
v8,167,2,1,1,0,0
v8,167,3,2,1,0,1
v8,167,4,2,2,0,0
v8,167,5,0,0,0,0
v8,167,6,1,0,1,0
v8,167,7,0,0,0,0
v8,167,8,3,1,1,1
v8,167,9,1,0,1,0
v8,168,0,1,1,0,0
v8,168,1,0,0,0,0
v8,168,2,2,2,0,0
v8,168,3,2,0,2,0
v8,168,4,0,0,0,0
v8,168,5,1,0,0,1
v8,168,6,0,0,0,0
v8,168,7,1,1,0,0
v8,168,8,0,0,0,0
v8,168,9,0,0,0,0
v8,169,0,1,1,0,0
v8,169,1,1,0,1,0
v8,169,2,4,3,0,1
v8,169,3,5,3,2,0
v8,169,4,1,1,0,0
v8,169,5,3,2,1,0
v8,169,6,1,1,0,0
v8,169,7,5,3,2,0
v8,169,8,4,2,2,0
v8,169,9,3,2,1,0
v8,170,0,0,0,0,0
v8,170,1,5,4,1,0
v8,170,2,0,0,0,0
v8,170,3,2,1,1,0
v8,170,4,1,0,1,0
v8,170,5,0,0,0,0
v8,170,6,0,0,0,0
v8,170,7,3,3,0,0
v8,170,8,1,1,0,0
v8,170,9,0,0,0,0
v8,171,0,1,1,0,0
v8,171,1,1,0,0,1
v8,171,2,0,0,0,0
v8,171,3,0,0,0,0
v8,171,4,2,1,1,0
v8,171,5,2,1,1,0
v8,171,6,5,3,2,0
v8,171,7,1,1,0,0
v8,171,8,1,0,0,1
v8,171,9,2,1,1,0
v8,172,0,5,3,2,0
v8,172,1,4,2,2,0
v8,172,2,4,2,2,0
v8,172,3,1,1,0,0
v8,172,4,0,0,0,0
v8,172,5,4,2,2,0
v8,172,6,3,1,2,0
v8,172,7,1,0,1,0
v8,172,8,1,0,1,0
v8,172,9,4,1,2,1
v8,173,0,0,0,0,0
v8,173,1,1,0,0,1
v8,173,2,2,1,1,0
v8,173,3,0,0,0,0
v8,173,4,0,0,0,0
v8,173,5,0,0,0,0
v8,173,6,0,0,0,0
v8,173,7,1,1,0,0
v8,173,8,1,1,0,0
v8,173,9,4,2,2,0
v8,174,0,0,0,0,0
v8,174,1,0,0,0,0
v8,174,2,1,1,0,0
v8,174,3,3,2,1,0
v8,174,4,3,1,2,0
v8,174,5,2,2,0,0
v8,174,6,1,0,1,0
v8,174,7,4,2,2,0
v8,174,8,4,2,2,0
v8,174,9,4,2,2,0
v8,175,0,1,1,0,0
v8,175,1,1,1,0,0
v8,175,2,2,1,1,0
v8,175,3,3,2,1,0
v8,175,4,1,1,0,0
v8,175,5,1,1,0,0
v8,175,6,1,1,0,0
v8,175,7,0,0,0,0
v8,175,8,1,1,0,0
v8,175,9,5,4,1,0
v8,176,0,1,1,0,0
v8,176,1,3,1,2,0
v8,176,2,0,0,0,0
v8,176,3,1,1,0,0
v8,176,4,1,1,0,0
v8,176,5,0,0,0,0
v8,176,6,3,2,1,0
v8,176,7,1,1,0,0
v8,176,8,0,0,0,0
v8,176,9,0,0,0,0
v8,177,0,0,0,0,0
v8,177,1,2,1,0,1
v8,177,2,0,0,0,0
v8,177,3,0,0,0,0
v8,177,4,2,1,0,1
v8,177,5,0,0,0,0
v8,177,6,0,0,0,0
v8,177,7,0,0,0,0
v8,177,8,0,0,0,0
v8,177,9,0,0,0,0
v8,178,0,0,0,0,0
v8,178,1,0,0,0,0
v8,178,2,0,0,0,0
v8,178,3,0,0,0,0
v8,178,4,0,0,0,0
v8,178,5,0,0,0,0
v8,178,6,1,1,0,0
v8,178,7,0,0,0,0
v8,178,8,0,0,0,0
v8,178,9,4,1,2,1
v8,179,0,1,0,1,0
v8,179,1,0,0,0,0
v8,179,2,1,1,0,0
v8,179,3,2,2,0,0
v8,179,4,0,0,0,0
v8,179,5,0,0,0,0
v8,179,6,0,0,0,0
v8,179,7,3,2,1,0
v8,179,8,0,0,0,0
v8,179,9,0,0,0,0
v8,180,0,0,0,0,0
v8,180,1,1,0,1,0
v8,180,2,2,2,0,0
v8,180,3,1,0,1,0
v8,180,4,2,1,1,0
v8,180,5,1,1,0,0
v8,180,6,0,0,0,0
v8,180,7,0,0,0,0
v8,180,8,1,0,1,0
v8,180,9,0,0,0,0
v8,181,0,1,0,1,0
v8,181,1,0,0,0,0
v8,181,2,1,1,0,0
v8,181,3,3,2,0,1
v8,181,4,0,0,0,0
v8,181,5,0,0,0,0
v8,181,6,1,1,0,0
v8,181,7,2,2,0,0
v8,181,8,1,0,0,1
v8,181,9,2,0,1,1
v8,182,0,3,1,2,0
v8,182,1,1,0,1,0
v8,182,2,4,2,2,0
v8,182,3,0,0,0,0
v8,182,4,4,2,2,0
v8,182,5,1,1,0,0
v8,182,6,5,3,2,0
v8,182,7,2,1,1,0
v8,182,8,4,3,1,0
v8,182,9,2,1,0,1
v8,183,0,3,1,2,0
v8,183,1,1,0,0,1
v8,183,2,1,1,0,0
v8,183,3,1,1,0,0
v8,183,4,1,0,1,0
v8,183,5,0,0,0,0
v8,183,6,2,1,1,0
v8,183,7,0,0,0,0
v8,183,8,0,0,0,0
v8,183,9,1,1,0,0
v8,184,0,4,2,2,0
v8,184,1,1,0,1,0
v8,184,2,5,4,1,0
v8,184,3,0,0,0,0
v8,184,4,0,0,0,0
v8,184,5,0,0,0,0
v8,184,6,2,1,1,0
v8,184,7,3,3,0,0
v8,184,8,1,1,0,0
v8,184,9,0,0,0,0
v8,185,0,0,0,0,0
v8,185,1,3,3,0,0
v8,185,2,5,3,2,0
v8,185,3,1,1,0,0
v8,185,4,3,2,1,0
v8,185,5,0,0,0,0
v8,185,6,0,0,0,0
v8,185,7,4,3,1,0
v8,185,8,4,3,1,0
v8,185,9,0,0,0,0
v8,186,0,0,0,0,0
v8,186,1,2,0,2,0
v8,186,2,1,1,0,0
v8,186,3,0,0,0,0
v8,186,4,1,1,0,0
v8,186,5,0,0,0,0
v8,186,6,0,0,0,0
v8,186,7,1,1,0,0
v8,186,8,3,1,2,0
v8,186,9,0,0,0,0
v8,187,0,2,1,1,0
